,president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp,datenumber
2482,Donald Trump,All polls,10/24/2019,10/18/2018,10/22/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.24239029999999998,0.0,48.0,51.0,42.2842,52.5743,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,56376,90633,10/23/2018,09:27:54 24 Oct 2019,736989.0
2483,Donald Trump,All polls,10/24/2019,10/17/2018,10/22/2018,McLaughlin & Associates,C-,1000.0,lv,0.754346,0.0,48.0,50.0,44.01533,51.92825,,,http://mclaughlinonline.com/pols/wp-content/uploads/2018/10/MA-National-Monthly-Omnibus-October-2018.pdf,56469,90823,10/25/2018,09:27:54 24 Oct 2019,736989.0
2484,Donald Trump,All polls,10/24/2019,10/19/2018,10/21/2018,YouGov,B,1000.0,a,0.1336255,0.0,42.0,49.0,42.83332,51.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ibsrf0gc3n/tabs_Trump_Tweets_20181019.pdf,56333,90554,10/21/2018,09:27:54 24 Oct 2019,736988.0
2485,Donald Trump,All polls,10/24/2019,10/17/2018,10/23/2018,Ipsos,B+,3686.0,a,0.19630699999999998,0.0,41.0,52.4,41.72994,51.33958,,T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,56484,90948,10/30/2018,09:27:54 24 Oct 2019,736990.0
2486,Donald Trump,All polls,10/24/2019,10/18/2018,10/24/2018,Ipsos,B+,3840.0,a,0.20738099999999998,0.0,40.7,52.9,41.42994,51.83958,,T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,56575,91039,10/30/2018,09:27:54 24 Oct 2019,736991.0
2487,Donald Trump,All polls,10/24/2019,10/17/2018,10/25/2018,YouGov,B,2321.0,rv,0.3069777,0.0,43.0,53.0,43.83332,55.4982,,,https://smpa.gwu.edu/sites/g/files/zaxdzs2046/f/Toplines%20GW%20Politics%20Poll%20Wave%203%20NOVEMBER%203%202018%20-%20Final.pdf,56786,91503,11/5/2018,09:27:54 24 Oct 2019,736992.0
2488,Donald Trump,All polls,10/24/2019,10/20/2018,10/21/2018,YouGov,B,1000.0,a,0.1322609,0.0,41.0,52.0,41.83332,54.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/y10h403yc6/tabs_Trump_Tweets_20181020.pdf,56338,90568,10/22/2018,09:27:54 24 Oct 2019,736988.0
2489,Donald Trump,All polls,10/24/2019,10/18/2018,10/24/2018,SurveyMonkey,D-,7479.0,a,0.141251,0.0,46.0,52.0,43.504220000000004,51.16685,,,https://drive.google.com/file/d/1pEIbiCK1Spnpy5tJquOGDaVV5M-dTlds/view,56467,90819,10/25/2018,09:27:54 24 Oct 2019,736991.0
2490,Donald Trump,All polls,10/24/2019,10/21/2018,10/23/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.13450150000000002,0.0,46.0,52.0,40.2842,53.5743,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,56421,90700,10/24/2018,09:27:54 24 Oct 2019,736990.0
2491,Donald Trump,All polls,10/24/2019,10/19/2018,10/24/2018,SurveyMonkey,D-,3913.0,a,0.07156180000000001,0.0,47.0,52.0,44.504220000000004,51.16685,,,https://drive.google.com/file/d/1nXFTbI0h5vBTgHuL1tSrC-dMgMAUMOSZ/view,56787,91504,11/5/2018,09:27:54 24 Oct 2019,736991.0
2492,Donald Trump,All polls,10/24/2019,10/19/2018,10/25/2018,Ipsos,B+,3562.0,a,0.19567839999999997,0.0,41.1,52.5,41.82994,51.43958,,T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,56574,91038,10/30/2018,09:27:54 24 Oct 2019,736992.0
2493,Donald Trump,All polls,10/24/2019,10/21/2018,10/23/2018,YouGov,B,1500.0,a,0.1994101,0.0,42.0,50.0,42.83332,52.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/n2801y1hk9/econTabReport.pdf,56447,90784,10/24/2018,09:27:54 24 Oct 2019,736990.0
2494,Donald Trump,All polls,10/24/2019,10/21/2018,10/22/2018,YouGov,B,1000.0,a,0.1329401,0.0,41.0,51.0,41.83332,53.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2iytkw3v85/tabs_Trump_Tweets_20181021.pdf,56377,90634,10/23/2018,09:27:54 24 Oct 2019,736989.0
2495,Donald Trump,All polls,10/24/2019,10/21/2018,10/23/2018,Marist College,A,935.0,a,1.6095760000000001,0.0,39.0,53.0,39.924240000000005,54.2327,,,http://maristpoll.marist.edu/wp-content/uploads/2018/10/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1810241423.pdf,56480,90843,10/26/2018,09:27:54 24 Oct 2019,736990.0
2496,Donald Trump,All polls,10/24/2019,10/22/2018,10/23/2018,YouGov,B,1000.0,a,0.1347161,0.0,41.0,50.0,41.83332,52.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/adok6nv21u/tabs_Trump_Tweets_20181022.pdf,56410,90675,10/24/2018,09:27:54 24 Oct 2019,736990.0
2497,Donald Trump,All polls,10/24/2019,10/22/2018,10/24/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.1350066,0.0,47.0,51.0,41.2842,52.5743,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,56457,90806,10/25/2018,09:27:54 24 Oct 2019,736991.0
2498,Donald Trump,All polls,10/24/2019,10/20/2018,10/26/2018,Ipsos,B+,3323.0,a,0.1862841,0.0,42.9,51.8,43.629940000000005,50.73957,,T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,56573,91037,10/30/2018,09:27:54 24 Oct 2019,736993.0
2499,Donald Trump,All polls,10/24/2019,10/21/2018,10/26/2018,HarrisX,C+,5002.0,rv,0.5373975000000001,0.0,47.0,53.0,42.672979999999995,52.353190000000005,,,https://scottrasmussen.com/oct-22-26-weekly-crosstabs/,56494,90873,10/27/2018,09:27:54 24 Oct 2019,736993.0
2500,Donald Trump,All polls,10/24/2019,10/21/2018,10/27/2018,USC Dornsife/LA Times,C,2350.0,lv,1.326095,0.0,41.0,57.0,43.3717,56.73219,,,http://www.latimes.com/politics/la-na-pol-usc-latimes-poll-20181029-story.html,56505,90896,10/29/2018,09:27:54 24 Oct 2019,736994.0
2501,Donald Trump,All polls,10/24/2019,10/21/2018,10/27/2018,Ipsos,B+,3153.0,a,0.1809245,0.0,43.2,51.3,43.92994,50.23957,,T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,56570,91036,10/30/2018,09:27:54 24 Oct 2019,736994.0
2502,Donald Trump,All polls,10/24/2019,10/23/2018,10/24/2018,YouGov,B,1000.0,a,0.13733910000000002,0.0,41.0,53.0,41.83332,55.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/exf5xf01ox/tabs_Trump_Tweets_20181023.pdf,56455,90802,10/25/2018,09:27:54 24 Oct 2019,736991.0
2503,Donald Trump,All polls,10/24/2019,10/23/2018,10/25/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.13528220000000002,0.0,48.0,51.0,42.2842,52.5743,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,56482,90849,10/26/2018,09:27:54 24 Oct 2019,736992.0
2504,Donald Trump,All polls,10/24/2019,10/22/2018,10/28/2018,Gallup,B,1500.0,a,0.8369164000000001,0.0,40.0,54.0,41.07228,52.4571,,,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,56514,90916,10/29/2018,09:27:54 24 Oct 2019,736995.0
2505,Donald Trump,All polls,10/24/2019,10/22/2018,10/28/2018,Ipsos,B+,2673.0,a,0.1574573,0.0,42.6,52.2,43.32994,51.13958,,T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,56572,91035,10/30/2018,09:27:54 24 Oct 2019,736995.0
2506,Donald Trump,All polls,10/24/2019,10/24/2018,10/26/2018,SurveyMonkey,D-,2949.0,a,0.050493500000000004,0.0,43.0,55.0,40.504220000000004,54.16685,,,https://drive.google.com/file/d/1b50rPyiEK507fmPVe7Shws2fKnzQP8xB/view,56584,91078,10/31/2018,09:27:54 24 Oct 2019,736993.0
2507,Donald Trump,All polls,10/24/2019,10/25/2018,10/25/2018,YouGov,B,1000.0,a,0.13932550000000002,0.0,41.0,51.0,41.83332,53.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/bkmzoil1va/tabs_Trump_Tweets_20181024.pdf,56478,90840,10/26/2018,09:27:54 24 Oct 2019,736992.0
2508,Donald Trump,All polls,10/24/2019,10/25/2018,10/26/2018,YouGov,B,1000.0,a,0.1407516,0.0,41.0,52.0,41.83332,54.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/vtlh9kp4d3/tabs_Trump_Tweets_20181025.pdf,56490,90866,10/26/2018,09:27:54 24 Oct 2019,736993.0
2509,Donald Trump,All polls,10/24/2019,10/24/2018,10/28/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.0812709,0.0,50.0,49.0,44.2842,50.5743,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,56511,90911,10/29/2018,09:27:54 24 Oct 2019,736995.0
2510,Donald Trump,All polls,10/24/2019,10/23/2018,10/29/2018,Ipsos,B+,2581.0,a,0.1563548,0.0,41.1,53.3,41.82994,52.23957,,T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,56571,91034,10/30/2018,09:27:54 24 Oct 2019,736996.0
2511,Donald Trump,All polls,10/24/2019,10/25/2018,10/26/2018,Morning Consult,B-,2201.0,a,0.3623961,0.0,42.0,52.0,40.42492,53.727,,,https://www.hollywoodreporter.com/sites/default/files/custom2/Hollywood%20Reporter%20Morning%20Consult%20Megyn%20Kelly%20Poll.pdf,57067,92138,12/11/2018,09:27:54 24 Oct 2019,736993.0
2512,Donald Trump,All polls,10/24/2019,10/26/2018,10/28/2018,Harris Poll,C+,1835.0,rv,0.2013172,0.0,44.0,56.0,39.672979999999995,55.353190000000005,,,https://harvardharrispoll.com/wp-content/uploads/2018/10/HHP_Oct2018_Crosstab_Memo_RegisteredVoters.pdf,56605,91135,10/31/2018,09:27:54 24 Oct 2019,736995.0
2513,Donald Trump,All polls,10/24/2019,10/25/2018,10/29/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.24247660000000001,0.0,48.0,51.0,42.2842,52.5743,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,56548,90984,10/30/2018,09:27:54 24 Oct 2019,736996.0
2514,Donald Trump,All polls,10/24/2019,10/26/2018,10/28/2018,YouGov,B,1000.0,a,0.14203139999999997,0.0,41.0,51.0,41.83332,53.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/jig04aojwy/tabs_Trump_Tweets_20181026.pdf,56496,90880,10/28/2018,09:27:54 24 Oct 2019,736995.0
2515,Donald Trump,All polls,10/24/2019,10/24/2018,10/30/2018,Ipsos,B+,2421.0,a,0.149342,0.0,40.9,53.2,41.629940000000005,52.13958,,T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,56622,91564,11/6/2018,09:27:54 24 Oct 2019,736997.0
2516,Donald Trump,All polls,10/24/2019,10/25/2018,10/30/2018,Morning Consult,B-,2543.0,rv,0.4014922,0.0,43.0,54.0,41.42492,55.727,,,https://morningconsult.com/wp-content/uploads/2018/10/181047_crosstabs_POLITICO_RVs_v1_AP-2.pdf,56614,91151,10/31/2018,09:27:54 24 Oct 2019,736997.0
2517,Donald Trump,All polls,10/24/2019,10/25/2018,10/31/2018,SurveyMonkey,D-,17797.0,a,0.2721217,0.0,44.0,54.0,41.504220000000004,53.16685,,,https://drive.google.com/file/d/18-qHKEhPziAEO036jjH4sThlSi8hj8Dn/view,56643,91225,11/1/2018,09:27:54 24 Oct 2019,736998.0
2518,Donald Trump,All polls,10/24/2019,10/25/2018,10/31/2018,Ipsos,B+,2589.0,a,0.162603,0.0,42.2,52.2,42.92994,51.13958,,T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,56841,91626,11/7/2018,09:27:54 24 Oct 2019,736998.0
2519,Donald Trump,All polls,10/24/2019,10/27/2018,10/29/2018,YouGov,B,1000.0,a,0.1434042,0.0,40.0,53.0,40.83332,55.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/uow9oysc91/tabs_Trump_Tweets_20181027.pdf,56504,90894,10/29/2018,09:27:54 24 Oct 2019,736996.0
2520,Donald Trump,All polls,10/24/2019,10/28/2018,10/29/2018,Marist College,A,924.0,a,1.616369,0.0,41.0,51.0,41.924240000000005,52.2327,,,http://maristpoll.marist.edu/wp-content/uploads/2018/10/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_Adults-and-Registered-Voters-and-Likely-Voters_1810301732.pdf,56637,91204,11/1/2018,09:27:54 24 Oct 2019,736996.0
2521,Donald Trump,All polls,10/24/2019,10/26/2018,11/1/2018,Ipsos,B+,2571.0,a,0.164419,0.0,42.7,51.8,43.42994,50.73957,,T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,56840,91625,11/7/2018,09:27:54 24 Oct 2019,736999.0
2522,Donald Trump,All polls,10/24/2019,10/28/2018,10/30/2018,YouGov,B,1500.0,a,0.2166554,0.0,40.0,52.0,40.83332,54.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/p8wvf16d2j/econTabReport.pdf,56593,91099,10/31/2018,09:27:54 24 Oct 2019,736997.0
2523,Donald Trump,All polls,10/24/2019,10/28/2018,10/30/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.1346247,0.0,49.0,50.0,43.2842,51.5743,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,56591,91096,10/31/2018,09:27:54 24 Oct 2019,736997.0
2524,Donald Trump,All polls,10/24/2019,10/28/2018,10/29/2018,YouGov,B,1000.0,a,0.14443689999999998,0.0,39.0,57.0,39.83332,59.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/4w4fjtoqqe/tabs_Trump_Tweets_20181028.pdf,56560,90997,10/30/2018,09:27:54 24 Oct 2019,736996.0
2525,Donald Trump,All polls,10/24/2019,10/27/2018,11/2/2018,Ipsos,B+,2552.0,a,0.1661135,0.0,42.0,51.8,42.72994,50.73957,,T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,56839,91624,11/7/2018,09:27:54 24 Oct 2019,737000.0
2526,Donald Trump,All polls,10/24/2019,10/25/2018,11/3/2018,IBD/TIPP,A-,900.0,a,1.537018,0.0,40.0,53.0,41.66291,52.000479999999996,,,https://www.investors.com/politics/midterm-elections-democrats-generic-ballot-trump-approval-bid-tipp/,56747,91426,11/4/2018,09:27:54 24 Oct 2019,737001.0
2527,Donald Trump,All polls,10/24/2019,10/29/2018,10/31/2018,YouGov,B,1000.0,a,0.1469586,0.0,42.0,53.0,42.83332,55.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zw6i0uwn1j/tabs_Trump_Tweets_20181029.pdf,56592,91097,10/31/2018,09:27:54 24 Oct 2019,736998.0
2528,Donald Trump,All polls,10/24/2019,10/29/2018,10/31/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.13494489999999998,0.0,49.0,50.0,43.2842,51.5743,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,56635,91202,11/1/2018,09:27:54 24 Oct 2019,736998.0
2529,Donald Trump,All polls,10/24/2019,10/29/2018,11/1/2018,ABC News/Washington Post,A+,1255.0,a,2.428238,0.0,40.0,53.0,41.00169,51.49937,,,https://www.washingtonpost.com/politics/democrats-lead-in-house-preferences-but-positive-views-of-the-economy-and-concern-about-border-security-may-buoy-republicans-poll-finds/2018/11/03/c98f184a-dee4-11e8-b3f0-62607289efee_story.html,56729,91385,11/4/2018,09:27:54 24 Oct 2019,736999.0
2530,Donald Trump,All polls,10/24/2019,10/30/2018,11/1/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.13511879999999998,0.0,51.0,47.0,45.2842,48.5743,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,56668,91267,11/2/2018,09:27:54 24 Oct 2019,736999.0
2531,Donald Trump,All polls,10/24/2019,10/30/2018,10/31/2018,HarrisX,C+,1000.0,rv,0.1056856,0.0,45.0,55.0,40.672979999999995,54.353190000000005,,,https://thehill.com/hilltv/what-americas-thinking/414096-president-trumps-holds-steady-at-45-percent-ahead-of-midterms,56878,91764,11/15/2018,09:27:54 24 Oct 2019,736998.0
2532,Donald Trump,All polls,10/24/2019,10/28/2018,11/2/2018,HarrisX,C+,5000.0,rv,0.528428,0.0,46.0,54.0,41.672979999999995,53.353190000000005,,,https://scottrasmussen.com/weekly-data-oct-28-nov-2/,56699,91323,11/3/2018,09:27:54 24 Oct 2019,737000.0
2533,Donald Trump,All polls,10/24/2019,10/30/2018,11/1/2018,SurveyMonkey,D-,2323.0,a,0.0363285,0.0,46.0,52.0,43.504220000000004,51.16685,,,https://drive.google.com/file/d/1VN-ciKD9Ghjyb77CrSKvVO4QTLFPTGxP/view,56824,91580,11/6/2018,09:27:54 24 Oct 2019,736999.0
2534,Donald Trump,All polls,10/24/2019,10/30/2018,10/31/2018,YouGov,B,1000.0,a,0.1501314,0.0,43.0,49.0,43.83332,51.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/1defh18ekn/tabs_Trump_Tweets_20181030.pdf,56626,91183,10/31/2018,09:27:54 24 Oct 2019,736998.0
2535,Donald Trump,All polls,10/24/2019,10/28/2018,11/3/2018,Ipsos,B+,2555.0,a,0.1691888,0.0,42.2,52.0,42.92994,50.93958,,T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,56838,91623,11/7/2018,09:27:54 24 Oct 2019,737001.0
2536,Donald Trump,All polls,10/24/2019,10/29/2018,11/4/2018,Gallup,B,1500.0,a,0.8369164000000001,0.0,40.0,54.0,41.07228,52.4571,,,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,56784,91501,11/5/2018,09:27:54 24 Oct 2019,737002.0
2537,Donald Trump,All polls,10/24/2019,10/30/2018,11/2/2018,SurveyMonkey,D-,3700.0,a,0.0577702,0.0,45.0,54.0,42.504220000000004,53.16685,,,https://drive.google.com/file/d/1WxyJUce5jQQyH6sEkALUGGcw4SPZZcTq/view,56880,91766,11/16/2018,09:27:54 24 Oct 2019,737000.0
2538,Donald Trump,All polls,10/24/2019,10/31/2018,11/1/2018,YouGov,B,1000.0,a,0.153542,0.0,41.0,49.0,41.83332,51.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7ol4ltum6j/tabs_Trump_Tweets_20181031.pdf,56660,91253,11/2/2018,09:27:54 24 Oct 2019,736999.0
2539,Donald Trump,All polls,10/24/2019,10/29/2018,11/4/2018,Ipsos,B+,2490.0,a,0.1676503,0.0,41.9,52.4,42.629940000000005,51.33958,,T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,56837,91622,11/7/2018,09:27:54 24 Oct 2019,737002.0
2540,Donald Trump,All polls,10/24/2019,10/30/2018,11/2/2018,Morning Consult,B-,1961.0,rv,0.2740161,0.0,45.0,51.0,43.42492,52.727,,,https://morningconsult.com/wp-content/uploads/2018/11/181064_crosstabs_POLITICO_Registered-Voters_v1_ML-2.pdf,56766,91461,11/5/2018,09:27:54 24 Oct 2019,737000.0
2541,Donald Trump,All polls,10/24/2019,11/1/2018,11/3/2018,NBC News/Wall Street Journal,A-,1000.0,rv,1.502437,0.0,46.0,52.0,45.29103,52.90726,,,https://www.nbcnews.com/politics/first-read/democrats-hold-7-point-edge-final-national-nbc-wsj-poll-n931001,56734,91400,11/4/2018,09:27:54 24 Oct 2019,737001.0
2542,Donald Trump,All polls,10/24/2019,11/1/2018,11/3/2018,Morning Consult,B-,2201.0,a,0.30058179999999995,0.0,43.0,51.0,41.42492,52.727,,,https://morningconsult.com/wp-content/uploads/2018/11/181101_crosstabs_BRANDS_Adults_v1_DK-2.pdf,57259,92559,1/8/2019,09:27:54 24 Oct 2019,737001.0
2543,Donald Trump,All polls,10/24/2019,10/31/2018,11/4/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.0811732,0.0,50.0,49.0,44.2842,50.5743,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,56777,91485,11/5/2018,09:27:54 24 Oct 2019,737002.0
2544,Donald Trump,All polls,10/24/2019,10/30/2018,11/5/2018,Ipsos,B+,2216.0,a,0.1515614,0.0,43.2,51.1,43.92994,50.03957,,T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,56836,91621,11/7/2018,09:27:54 24 Oct 2019,737003.0
2545,Donald Trump,All polls,10/24/2019,11/1/2018,11/3/2018,YouGov,B,1000.0,a,0.15462120000000001,0.0,41.0,51.0,41.83332,53.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/5d0r4jbpfa/tabs_Trump_Tweets_20181101.pdf,56698,91321,11/3/2018,09:27:54 24 Oct 2019,737001.0
2546,Donald Trump,All polls,10/24/2019,11/1/2018,11/3/2018,CNN/SSRS,A-,1518.0,a,1.949511,0.0,39.0,55.0,39.85835,54.4896,,,http://cdn.cnn.com/cnn/2018/images/11/04/rel10a.-.2018.pdf,56767,91463,11/5/2018,09:27:54 24 Oct 2019,737001.0
2547,Donald Trump,All polls,10/24/2019,10/31/2018,11/6/2018,Ipsos,B+,2020.0,a,0.14013589999999998,0.0,43.0,51.1,43.72994,50.03957,,T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,56854,91677,11/13/2018,09:27:54 24 Oct 2019,737004.0
2548,Donald Trump,All polls,10/24/2019,11/2/2018,11/4/2018,Morning Consult,B-,1963.0,rv,0.26738609999999996,0.0,46.0,51.0,44.42492,52.727,,,https://morningconsult.com/wp-content/uploads/2018/11/181103_crosstabs_POLITICO_Registered-Voters_v1_ML-.pdf,56844,91656,11/8/2018,09:27:54 24 Oct 2019,737002.0
2549,Donald Trump,All polls,10/24/2019,11/1/2018,11/5/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.24229320000000001,0.0,48.0,50.0,42.2842,51.5743,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,56823,91578,11/6/2018,09:27:54 24 Oct 2019,737003.0
2550,Donald Trump,All polls,10/24/2019,11/1/2018,11/7/2018,SurveyMonkey,D-,14021.0,a,0.2170136,0.0,45.0,53.0,42.504220000000004,52.16685,,,https://drive.google.com/file/d/16FF_7-7yh6bljX4RLGBaiE3ddfOIkw_N/view,56845,91657,11/8/2018,09:27:54 24 Oct 2019,737005.0
2551,Donald Trump,All polls,10/24/2019,11/1/2018,11/7/2018,Ipsos,B+,2221.0,a,0.1560217,0.0,42.3,51.4,43.02994,50.33958,,T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,56861,91695,11/13/2018,09:27:54 24 Oct 2019,737005.0
2552,Donald Trump,All polls,10/24/2019,11/3/2018,11/4/2018,YouGov,B,1000.0,a,0.1544478,0.0,41.0,52.0,41.83332,54.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2jr62yauax/tabs_Trump_Tweets_20181102.pdf,56735,91404,11/4/2018,09:27:54 24 Oct 2019,737002.0
2553,Donald Trump,All polls,10/24/2019,11/3/2018,11/5/2018,YouGov,B,1000.0,a,0.1544478,0.0,41.0,53.0,41.83332,55.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/k9h5hidw81/tabs_Trump_Tweets_20181103.pdf,56783,91499,11/5/2018,09:27:54 24 Oct 2019,737003.0
2554,Donald Trump,All polls,10/24/2019,11/4/2018,11/6/2018,HarrisX,C+,3005.0,rv,0.11302939999999999,0.0,45.0,55.0,40.672979999999995,54.353190000000005,,T,https://scottrasmussen.com/presidents-job-approval-daily/,56846,92235,12/14/2018,09:27:54 24 Oct 2019,737004.0
2555,Donald Trump,All polls,10/24/2019,11/4/2018,11/6/2018,YouGov,B,1500.0,a,0.23270349999999998,0.0,40.0,49.0,40.83332,51.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ylp5ygohjs/econTabReport.pdf,56842,91651,11/7/2018,09:27:54 24 Oct 2019,737004.0
2556,Donald Trump,All polls,10/24/2019,11/4/2018,11/6/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.1346461,0.0,48.0,50.0,42.2842,51.5743,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,56835,91596,11/7/2018,09:27:54 24 Oct 2019,737004.0
2557,Donald Trump,All polls,10/24/2019,11/2/2018,11/8/2018,Ipsos,B+,2226.0,a,0.1581765,0.0,42.0,52.0,42.72994,50.93958,,T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,56860,91694,11/13/2018,09:27:54 24 Oct 2019,737006.0
2558,Donald Trump,All polls,10/24/2019,11/4/2018,11/6/2018,YouGov,B,1000.0,a,0.15513570000000002,0.0,42.0,49.0,42.83332,51.4982,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/76mob2x1qb/tabs_Trump_Tweets_20181104.pdf,56986,91997,11/28/2018,09:27:54 24 Oct 2019,737004.0
2559,Donald Trump,All polls,10/24/2019,11/5/2018,11/7/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.1352344,0.0,48.0,50.0,42.2842,51.5743,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,56843,91655,11/8/2018,09:27:54 24 Oct 2019,737005.0
2560,Donald Trump,All polls,10/24/2019,11/5/2018,11/7/2018,HarrisX,C+,3000.0,rv,0.11144420000000001,0.0,45.0,55.0,40.672979999999995,54.353190000000005,,T,https://scottrasmussen.com/presidents-job-approval-daily/,57125,92234,12/14/2018,09:27:54 24 Oct 2019,737005.0
2561,Donald Trump,All polls,10/24/2019,11/3/2018,11/9/2018,Ipsos,B+,2242.0,a,0.160661,0.0,43.0,52.0,43.72994,50.93958,,T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,56859,91693,11/13/2018,09:27:54 24 Oct 2019,737007.0
2562,Donald Trump,All polls,10/24/2019,11/4/2018,11/7/2018,GQR Research,B-,1250.0,rv,1.365237,0.0,44.0,51.0,43.120909999999995,50.8378,,,http://www.democracycorps.com/attachments/article/1101/Dcorp_AFT_Post-Elect_110718_Toplines.pdf,56902,91802,11/19/2018,09:27:54 24 Oct 2019,737005.0
2563,Donald Trump,All polls,10/24/2019,11/6/2018,11/6/2018,McLaughlin & Associates,C-,1000.0,lv,0.7611300999999999,0.0,48.0,49.0,44.01533,50.92825,,,http://mclaughlinonline.com/pols/wp-content/uploads/2018/11/National-Post-Election-Survey-RELEASE.pdf,56873,91758,11/15/2018,09:27:54 24 Oct 2019,737004.0
2564,Donald Trump,All polls,10/24/2019,11/6/2018,11/7/2018,Morning Consult,B-,2202.0,a,0.3050822,0.0,44.0,52.0,42.42492,53.727,,,https://www.hollywoodreporter.com/sites/default/files/custom2/Hollywood%20Reporter%20Morning%20Consult%20Poll%20Trusted%20News%20Anchors.pdf,57069,92142,12/11/2018,09:27:54 24 Oct 2019,737005.0
